eventID,occurrenceID,measurementType,measurementValue
976129e2,0ec13e8a_1,individualPositionAngle,
976129e2,0ec13e8a_1,individualSpeed,
976129e2,0ec13e8a_1,bboxX,
976129e2,0ec13e8a_1,bboxY,
976129e2,0ec13e8a_1,bboxWidth,
976129e2,0ec13e8a_1,bboxHeight,
976129e2,0ec13e8a_1,classificationMethod,human
976129e2,0ec13e8a_1,classifiedBy,Peter Desmet
976129e2,1d268bc4_1,observationType,blank
976129e2,1d268bc4_1,individualPositionRadius,
976129e2,1d268bc4_1,individualPositionAngle,
976129e2,1d268bc4_1,individualSpeed,
976129e2,1d268bc4_1,bboxX,
976129e2,1d268bc4_1,bboxY,
976129e2,1d268bc4_1,bboxWidth,
976129e2,1d268bc4_1,bboxHeight,
976129e2,1d268bc4_1,classificationMethod,human
976129e2,1d268bc4_1,classifiedBy,Peter Desmet
976129e2,27e8fb0c_1,observationType,blank
976129e2,27e8fb0c_1,individualPositionRadius,
976129e2,27e8fb0c_1,individualPositionAngle,
976129e2,27e8fb0c_1,individualSpeed,
976129e2,27e8fb0c_1,bboxX,
976129e2,27e8fb0c_1,bboxY,
976129e2,27e8fb0c_1,bboxWidth,
976129e2,27e8fb0c_1,bboxHeight,
976129e2,27e8fb0c_1,classificationMethod,human
976129e2,27e8fb0c_1,classifiedBy,Peter Desmet
976129e2,356cae2f_1,observationType,blank
976129e2,356cae2f_1,individualPositionRadius,
976129e2,356cae2f_1,individualPositionAngle,
976129e2,356cae2f_1,individualSpeed,
976129e2,356cae2f_1,bboxX,
976129e2,356cae2f_1,bboxY,
976129e2,356cae2f_1,bboxWidth,
976129e2,356cae2f_1,bboxHeight,
976129e2,356cae2f_1,classificationMethod,human
976129e2,356cae2f_1,classifiedBy,Peter Desmet
976129e2,5ff74dc7_1,observationType,animal
976129e2,5ff74dc7_1,individualPositionRadius,
976129e2,5ff74dc7_1,individualPositionAngle,
976129e2,5ff74dc7_1,individualSpeed,
976129e2,5ff74dc7_1,bboxX,
976129e2,5ff74dc7_1,bboxY,
976129e2,5ff74dc7_1,bboxWidth,
976129e2,5ff74dc7_1,bboxHeight,
976129e2,5ff74dc7_1,classificationMethod,human
976129e2,5ff74dc7_1,classifiedBy,Peter Desmet
976129e2,9721100f_1,observationType,blank
976129e2,9721100f_1,individualPositionRadius,
976129e2,9721100f_1,individualPositionAngle,
976129e2,9721100f_1,individualSpeed,
976129e2,9721100f_1,bboxX,
976129e2,9721100f_1,bboxY,
976129e2,9721100f_1,bboxWidth,
976129e2,9721100f_1,bboxHeight,
976129e2,9721100f_1,classificationMethod,human
976129e2,9721100f_1,classifiedBy,Peter Desmet
976129e2,a8848796_1,observationType,animal
976129e2,a8848796_1,individualPositionRadius,
976129e2,a8848796_1,individualPositionAngle,
976129e2,a8848796_1,individualSpeed,
976129e2,a8848796_1,bboxX,
976129e2,a8848796_1,bboxY,
976129e2,a8848796_1,bboxWidth,
976129e2,a8848796_1,bboxHeight,
976129e2,a8848796_1,classificationMethod,human
976129e2,a8848796_1,classifiedBy,Peter Desmet
976129e2,e41c5c84_1,observationType,blank
976129e2,e41c5c84_1,individualPositionRadius,
976129e2,e41c5c84_1,individualPositionAngle,
976129e2,e41c5c84_1,individualSpeed,
976129e2,e41c5c84_1,bboxX,
976129e2,e41c5c84_1,bboxY,
976129e2,e41c5c84_1,bboxWidth,
976129e2,e41c5c84_1,bboxHeight,
976129e2,e41c5c84_1,classificationMethod,human
976129e2,e41c5c84_1,classifiedBy,Peter Desmet
976129e2,e470918a_1,observationType,animal
976129e2,e470918a_1,individualPositionRadius,
976129e2,e470918a_1,individualPositionAngle,
976129e2,e470918a_1,individualSpeed,
976129e2,e470918a_1,bboxX,
976129e2,e470918a_1,bboxY,
976129e2,e470918a_1,bboxWidth,
976129e2,e470918a_1,bboxHeight,
976129e2,e470918a_1,classificationMethod,human
976129e2,e470918a_1,classifiedBy,Peter Desmet
976129e2,e622b65c,observationType,animal
976129e2,e622b65c,individualPositionRadius,
976129e2,e622b65c,individualPositionAngle,
976129e2,e622b65c,individualSpeed,
976129e2,e622b65c,bboxX,
976129e2,e622b65c,bboxY,
976129e2,e622b65c,bboxWidth,
976129e2,e622b65c,bboxHeight,
976129e2,e622b65c,classificationMethod,human
976129e2,e622b65c,classifiedBy,Danny Van der beeck
976129e2,fde2387d_1,observationType,blank
976129e2,fde2387d_1,individualPositionRadius,
976129e2,fde2387d_1,individualPositionAngle,
976129e2,fde2387d_1,individualSpeed,
976129e2,fde2387d_1,bboxX,
976129e2,fde2387d_1,bboxY,
976129e2,fde2387d_1,bboxWidth,
976129e2,fde2387d_1,bboxHeight,
976129e2,fde2387d_1,classificationMethod,human
976129e2,fde2387d_1,classifiedBy,Peter Desmet
99880973,0236e776_1,observationType,human
99880973,0236e776_1,individualPositionRadius,
99880973,0236e776_1,individualPositionAngle,
99880973,0236e776_1,individualSpeed,
99880973,0236e776_1,bboxX,
99880973,0236e776_1,bboxY,
99880973,0236e776_1,bboxWidth,
99880973,0236e776_1,bboxHeight,
99880973,0236e776_1,classificationMethod,human
99880973,0236e776_1,classifiedBy,Peter Desmet
99880973,075f9dfd_1,observationType,human
99880973,075f9dfd_1,individualPositionRadius,
99880973,075f9dfd_1,individualPositionAngle,
99880973,075f9dfd_1,individualSpeed,
99880973,075f9dfd_1,bboxX,
99880973,075f9dfd_1,bboxY,
99880973,075f9dfd_1,bboxWidth,
99880973,075f9dfd_1,bboxHeight,
99880973,075f9dfd_1,classificationMethod,human
99880973,075f9dfd_1,classifiedBy,Peter Desmet
99880973,0db99294_1,observationType,human
99880973,0db99294_1,individualPositionRadius,
99880973,0db99294_1,individualPositionAngle,
99880973,0db99294_1,individualSpeed,
99880973,0db99294_1,bboxX,
99880973,0db99294_1,bboxY,
99880973,0db99294_1,bboxWidth,
99880973,0db99294_1,bboxHeight,
99880973,0db99294_1,classificationMethod,human
99880973,0db99294_1,classifiedBy,Peter Desmet
99880973,0e1ed4d3_1,observationType,human
99880973,0e1ed4d3_1,individualPositionRadius,
99880973,0e1ed4d3_1,individualPositionAngle,
99880973,0e1ed4d3_1,individualSpeed,
99880973,0e1ed4d3_1,bboxX,
99880973,0e1ed4d3_1,bboxY,
99880973,0e1ed4d3_1,bboxWidth,
99880973,0e1ed4d3_1,bboxHeight,
99880973,0e1ed4d3_1,classificationMethod,human
99880973,0e1ed4d3_1,classifiedBy,Peter Desmet
99880973,0fe8ec39_1,observationType,human
99880973,0fe8ec39_1,individualPositionRadius,
99880973,0fe8ec39_1,individualPositionAngle,
99880973,0fe8ec39_1,individualSpeed,
99880973,0fe8ec39_1,bboxX,
99880973,0fe8ec39_1,bboxY,
99880973,0fe8ec39_1,bboxWidth,
99880973,0fe8ec39_1,bboxHeight,
99880973,0fe8ec39_1,classificationMethod,human
99880973,0fe8ec39_1,classifiedBy,Peter Desmet
99880973,11e92a6f_1,observationType,blank
99880973,11e92a6f_1,individualPositionRadius,
99880973,11e92a6f_1,individualPositionAngle,
99880973,11e92a6f_1,individualSpeed,
99880973,11e92a6f_1,bboxX,
99880973,11e92a6f_1,bboxY,
99880973,11e92a6f_1,bboxWidth,
99880973,11e92a6f_1,bboxHeight,
99880973,11e92a6f_1,classificationMethod,human
99880973,11e92a6f_1,classifiedBy,Peter Desmet
99880973,15b7b50e_1,observationType,blank
99880973,15b7b50e_1,individualPositionRadius,
99880973,15b7b50e_1,individualPositionAngle,
99880973,15b7b50e_1,individualSpeed,
99880973,15b7b50e_1,bboxX,
99880973,15b7b50e_1,bboxY,
99880973,15b7b50e_1,bboxWidth,
99880973,15b7b50e_1,bboxHeight,
99880973,15b7b50e_1,classificationMethod,human
99880973,15b7b50e_1,classifiedBy,Peter Desmet
99880973,1fbee815_1,observationType,human
99880973,1fbee815_1,individualPositionRadius,
99880973,1fbee815_1,individualPositionAngle,
99880973,1fbee815_1,individualSpeed,
99880973,1fbee815_1,bboxX,
99880973,1fbee815_1,bboxY,
99880973,1fbee815_1,bboxWidth,
99880973,1fbee815_1,bboxHeight,
99880973,1fbee815_1,classificationMethod,human
99880973,1fbee815_1,classifiedBy,Peter Desmet
99880973,252ea114_1,observationType,human
99880973,252ea114_1,individualPositionRadius,
99880973,252ea114_1,individualPositionAngle,
99880973,252ea114_1,individualSpeed,
99880973,252ea114_1,bboxX,
99880973,252ea114_1,bboxY,
99880973,252ea114_1,bboxWidth,
99880973,252ea114_1,bboxHeight,
99880973,252ea114_1,classificationMethod,human
99880973,252ea114_1,classifiedBy,Peter Desmet
99880973,25774944_1,observationType,human
99880973,25774944_1,individualPositionRadius,
99880973,25774944_1,individualPositionAngle,
99880973,25774944_1,individualSpeed,
99880973,25774944_1,bboxX,
99880973,25774944_1,bboxY,
99880973,25774944_1,bboxWidth,
99880973,25774944_1,bboxHeight,
99880973,25774944_1,classificationMethod,human
99880973,25774944_1,classifiedBy,Peter Desmet
99880973,34990f84_1,observationType,human
99880973,34990f84_1,individualPositionRadius,
99880973,34990f84_1,individualPositionAngle,
99880973,34990f84_1,individualSpeed,
99880973,34990f84_1,bboxX,
99880973,34990f84_1,bboxY,
99880973,34990f84_1,bboxWidth,
99880973,34990f84_1,bboxHeight,
99880973,34990f84_1,classificationMethod,human
99880973,34990f84_1,classifiedBy,Peter Desmet
99880973,38f0300d_1,observationType,human
99880973,38f0300d_1,individualPositionRadius,
99880973,38f0300d_1,individualPositionAngle,
99880973,38f0300d_1,individualSpeed,
99880973,38f0300d_1,bboxX,
99880973,38f0300d_1,bboxY,
99880973,38f0300d_1,bboxWidth,
99880973,38f0300d_1,bboxHeight,
99880973,38f0300d_1,classificationMethod,human
99880973,38f0300d_1,classifiedBy,Peter Desmet
99880973,43ea44b9_1,observationType,human
99880973,43ea44b9_1,individualPositionRadius,
99880973,43ea44b9_1,individualPositionAngle,
99880973,43ea44b9_1,individualSpeed,
99880973,43ea44b9_1,bboxX,
99880973,43ea44b9_1,bboxY,
99880973,43ea44b9_1,bboxWidth,
99880973,43ea44b9_1,bboxHeight,
99880973,43ea44b9_1,classificationMethod,human
99880973,43ea44b9_1,classifiedBy,Peter Desmet
99880973,4b2cfdb9_1,observationType,human
99880973,4b2cfdb9_1,individualPositionRadius,
99880973,4b2cfdb9_1,individualPositionAngle,
99880973,4b2cfdb9_1,individualSpeed,
99880973,4b2cfdb9_1,bboxX,
99880973,4b2cfdb9_1,bboxY,
99880973,4b2cfdb9_1,bboxWidth,
99880973,4b2cfdb9_1,bboxHeight,
99880973,4b2cfdb9_1,classificationMethod,human
99880973,4b2cfdb9_1,classifiedBy,Peter Desmet
99880973,4b7e8e13_1,observationType,human
99880973,4b7e8e13_1,individualPositionRadius,
99880973,4b7e8e13_1,individualPositionAngle,
99880973,4b7e8e13_1,individualSpeed,
99880973,4b7e8e13_1,bboxX,
99880973,4b7e8e13_1,bboxY,
99880973,4b7e8e13_1,bboxWidth,
99880973,4b7e8e13_1,bboxHeight,
99880973,4b7e8e13_1,classificationMethod,human
99880973,4b7e8e13_1,classifiedBy,Peter Desmet
99880973,534a79c0_1,observationType,blank
99880973,534a79c0_1,individualPositionRadius,
99880973,534a79c0_1,individualPositionAngle,
99880973,534a79c0_1,individualSpeed,
99880973,534a79c0_1,bboxX,
99880973,534a79c0_1,bboxY,
99880973,534a79c0_1,bboxWidth,
99880973,534a79c0_1,bboxHeight,
99880973,534a79c0_1,classificationMethod,human
99880973,534a79c0_1,classifiedBy,Peter Desmet
99880973,5bbb3e87_1,observationType,human
99880973,5bbb3e87_1,individualPositionRadius,
99880973,5bbb3e87_1,individualPositionAngle,
99880973,5bbb3e87_1,individualSpeed,
99880973,5bbb3e87_1,bboxX,
99880973,5bbb3e87_1,bboxY,
99880973,5bbb3e87_1,bboxWidth,
99880973,5bbb3e87_1,bboxHeight,
99880973,5bbb3e87_1,classificationMethod,human
99880973,5bbb3e87_1,classifiedBy,Peter Desmet
99880973,609b0bf3_1,observationType,human
99880973,609b0bf3_1,individualPositionRadius,
99880973,609b0bf3_1,individualPositionAngle,
99880973,609b0bf3_1,individualSpeed,
99880973,609b0bf3_1,bboxX,
99880973,609b0bf3_1,bboxY,
99880973,609b0bf3_1,bboxWidth,
99880973,609b0bf3_1,bboxHeight,
99880973,609b0bf3_1,classificationMethod,human
99880973,609b0bf3_1,classifiedBy,Peter Desmet
99880973,6b57b8cd_1,observationType,blank
99880973,6b57b8cd_1,individualPositionRadius,
99880973,6b57b8cd_1,individualPositionAngle,
99880973,6b57b8cd_1,individualSpeed,
99880973,6b57b8cd_1,bboxX,
99880973,6b57b8cd_1,bboxY,
99880973,6b57b8cd_1,bboxWidth,
99880973,6b57b8cd_1,bboxHeight,
99880973,6b57b8cd_1,classificationMethod,human
99880973,6b57b8cd_1,classifiedBy,Peter Desmet
99880973,70ec9558_1,observationType,human
99880973,70ec9558_1,individualPositionRadius,
99880973,70ec9558_1,individualPositionAngle,
99880973,70ec9558_1,individualSpeed,
99880973,70ec9558_1,bboxX,
99880973,70ec9558_1,bboxY,
99880973,70ec9558_1,bboxWidth,
99880973,70ec9558_1,bboxHeight,
99880973,70ec9558_1,classificationMethod,human
99880973,70ec9558_1,classifiedBy,Peter Desmet
99880973,7d74d79e_1,observationType,human
99880973,7d74d79e_1,individualPositionRadius,
99880973,7d74d79e_1,individualPositionAngle,
99880973,7d74d79e_1,individualSpeed,
99880973,7d74d79e_1,bboxX,
99880973,7d74d79e_1,bboxY,
99880973,7d74d79e_1,bboxWidth,
99880973,7d74d79e_1,bboxHeight,
99880973,7d74d79e_1,classificationMethod,human
99880973,7d74d79e_1,classifiedBy,Peter Desmet
99880973,7f7bafdb_1,observationType,human
99880973,7f7bafdb_1,individualPositionRadius,
99880973,7f7bafdb_1,individualPositionAngle,
99880973,7f7bafdb_1,individualSpeed,
99880973,7f7bafdb_1,bboxX,
99880973,7f7bafdb_1,bboxY,
99880973,7f7bafdb_1,bboxWidth,
99880973,7f7bafdb_1,bboxHeight,
99880973,7f7bafdb_1,classificationMethod,human
99880973,7f7bafdb_1,classifiedBy,Peter Desmet
99880973,8840c07b_1,observationType,human
99880973,8840c07b_1,individualPositionRadius,
99880973,8840c07b_1,individualPositionAngle,
99880973,8840c07b_1,individualSpeed,
99880973,8840c07b_1,bboxX,
99880973,8840c07b_1,bboxY,
99880973,8840c07b_1,bboxWidth,
99880973,8840c07b_1,bboxHeight,
99880973,8840c07b_1,classificationMethod,human
99880973,8840c07b_1,classifiedBy,Peter Desmet
99880973,8a4d03dc_1,observationType,human
99880973,8a4d03dc_1,individualPositionRadius,
99880973,8a4d03dc_1,individualPositionAngle,
99880973,8a4d03dc_1,individualSpeed,
99880973,8a4d03dc_1,bboxX,
99880973,8a4d03dc_1,bboxY,
99880973,8a4d03dc_1,bboxWidth,
99880973,8a4d03dc_1,bboxHeight,
99880973,8a4d03dc_1,classificationMethod,human
99880973,8a4d03dc_1,classifiedBy,Peter Desmet
99880973,96c9b892_1,observationType,human
99880973,96c9b892_1,individualPositionRadius,
99880973,96c9b892_1,individualPositionAngle,
99880973,96c9b892_1,individualSpeed,
99880973,96c9b892_1,bboxX,
99880973,96c9b892_1,bboxY,
99880973,96c9b892_1,bboxWidth,
99880973,96c9b892_1,bboxHeight,
99880973,96c9b892_1,classificationMethod,human
99880973,96c9b892_1,classifiedBy,Peter Desmet
99880973,9a886c5b_1,observationType,blank
99880973,9a886c5b_1,individualPositionRadius,
99880973,9a886c5b_1,individualPositionAngle,
99880973,9a886c5b_1,individualSpeed,
99880973,9a886c5b_1,bboxX,
99880973,9a886c5b_1,bboxY,
99880973,9a886c5b_1,bboxWidth,
99880973,9a886c5b_1,bboxHeight,
99880973,9a886c5b_1,classificationMethod,human
99880973,9a886c5b_1,classifiedBy,Peter Desmet
99880973,9e6ce0db_1,observationType,human
99880973,9e6ce0db_1,individualPositionRadius,
99880973,9e6ce0db_1,individualPositionAngle,
99880973,9e6ce0db_1,individualSpeed,
99880973,9e6ce0db_1,bboxX,
99880973,9e6ce0db_1,bboxY,
99880973,9e6ce0db_1,bboxWidth,
99880973,9e6ce0db_1,bboxHeight,
99880973,9e6ce0db_1,classificationMethod,human
99880973,9e6ce0db_1,classifiedBy,Peter Desmet
99880973,a1f271bd_1,observationType,human
99880973,a1f271bd_1,individualPositionRadius,
99880973,a1f271bd_1,individualPositionAngle,
99880973,a1f271bd_1,individualSpeed,
99880973,a1f271bd_1,bboxX,
99880973,a1f271bd_1,bboxY,
99880973,a1f271bd_1,bboxWidth,
99880973,a1f271bd_1,bboxHeight,
99880973,a1f271bd_1,classificationMethod,human
99880973,a1f271bd_1,classifiedBy,Peter Desmet
99880973,a98fde19_1,observationType,blank
99880973,a98fde19_1,individualPositionRadius,
99880973,a98fde19_1,individualPositionAngle,
99880973,a98fde19_1,individualSpeed,
99880973,a98fde19_1,bboxX,
99880973,a98fde19_1,bboxY,
99880973,a98fde19_1,bboxWidth,
99880973,a98fde19_1,bboxHeight,
99880973,a98fde19_1,classificationMethod,human
99880973,a98fde19_1,classifiedBy,Peter Desmet
99880973,aa5556db_1,observationType,human
99880973,aa5556db_1,individualPositionRadius,
99880973,aa5556db_1,individualPositionAngle,
99880973,aa5556db_1,individualSpeed,
99880973,aa5556db_1,bboxX,
99880973,aa5556db_1,bboxY,
99880973,aa5556db_1,bboxWidth,
99880973,aa5556db_1,bboxHeight,
99880973,aa5556db_1,classificationMethod,human
99880973,aa5556db_1,classifiedBy,Peter Desmet
99880973,ac3ddaa2_1,observationType,human
99880973,ac3ddaa2_1,individualPositionRadius,
99880973,ac3ddaa2_1,individualPositionAngle,
99880973,ac3ddaa2_1,individualSpeed,
99880973,ac3ddaa2_1,bboxX,
99880973,ac3ddaa2_1,bboxY,
99880973,ac3ddaa2_1,bboxWidth,
99880973,ac3ddaa2_1,bboxHeight,
99880973,ac3ddaa2_1,classificationMethod,human
99880973,ac3ddaa2_1,classifiedBy,Peter Desmet
99880973,bdcee6e1_1,observationType,human
99880973,bdcee6e1_1,individualPositionRadius,
99880973,bdcee6e1_1,individualPositionAngle,
99880973,bdcee6e1_1,individualSpeed,
99880973,bdcee6e1_1,bboxX,
99880973,bdcee6e1_1,bboxY,
99880973,bdcee6e1_1,bboxWidth,
99880973,bdcee6e1_1,bboxHeight,
99880973,bdcee6e1_1,classificationMethod,human
99880973,bdcee6e1_1,classifiedBy,Peter Desmet
99880973,c27dc6e2_1,observationType,human
99880973,c27dc6e2_1,individualPositionRadius,
99880973,c27dc6e2_1,individualPositionAngle,
99880973,c27dc6e2_1,individualSpeed,
99880973,c27dc6e2_1,bboxX,
99880973,c27dc6e2_1,bboxY,
99880973,c27dc6e2_1,bboxWidth,
99880973,c27dc6e2_1,bboxHeight,
99880973,c27dc6e2_1,classificationMethod,human
99880973,c27dc6e2_1,classifiedBy,Peter Desmet
99880973,c66bcfd1_1,observationType,blank
99880973,c66bcfd1_1,individualPositionRadius,
99880973,c66bcfd1_1,individualPositionAngle,
99880973,c66bcfd1_1,individualSpeed,
99880973,c66bcfd1_1,bboxX,
99880973,c66bcfd1_1,bboxY,
99880973,c66bcfd1_1,bboxWidth,
99880973,c66bcfd1_1,bboxHeight,
99880973,c66bcfd1_1,classificationMethod,human
99880973,c66bcfd1_1,classifiedBy,Peter Desmet
99880973,c75ddadd_1,observationType,human
99880973,c75ddadd_1,individualPositionRadius,
99880973,c75ddadd_1,individualPositionAngle,
99880973,c75ddadd_1,individualSpeed,
99880973,c75ddadd_1,bboxX,
99880973,c75ddadd_1,bboxY,
99880973,c75ddadd_1,bboxWidth,
99880973,c75ddadd_1,bboxHeight,
99880973,c75ddadd_1,classificationMethod,human
99880973,c75ddadd_1,classifiedBy,Peter Desmet
99880973,ca4f21df_1,observationType,human
99880973,ca4f21df_1,individualPositionRadius,
99880973,ca4f21df_1,individualPositionAngle,
99880973,ca4f21df_1,individualSpeed,
99880973,ca4f21df_1,bboxX,
99880973,ca4f21df_1,bboxY,
99880973,ca4f21df_1,bboxWidth,
99880973,ca4f21df_1,bboxHeight,
99880973,ca4f21df_1,classificationMethod,human
99880973,ca4f21df_1,classifiedBy,Peter Desmet
99880973,d3cb3c74,observationType,unclassified
99880973,d3cb3c74,individualPositionRadius,
99880973,d3cb3c74,individualPositionAngle,
99880973,d3cb3c74,individualSpeed,
99880973,d3cb3c74,bboxX,
99880973,d3cb3c74,bboxY,
99880973,d3cb3c74,bboxWidth,
99880973,d3cb3c74,bboxHeight,
99880973,d3cb3c74,classificationMethod,human
99880973,d3cb3c74,classifiedBy,Danny Van der beeck
99880973,d7996476_1,observationType,human
99880973,d7996476_1,individualPositionRadius,
99880973,d7996476_1,individualPositionAngle,
99880973,d7996476_1,individualSpeed,
99880973,d7996476_1,bboxX,
99880973,d7996476_1,bboxY,
99880973,d7996476_1,bboxWidth,
99880973,d7996476_1,bboxHeight,
99880973,d7996476_1,classificationMethod,human
99880973,d7996476_1,classifiedBy,Peter Desmet
99880973,d99eb0b6_1,observationType,human
99880973,d99eb0b6_1,individualPositionRadius,
99880973,d99eb0b6_1,individualPositionAngle,
99880973,d99eb0b6_1,individualSpeed,
99880973,d99eb0b6_1,bboxX,
99880973,d99eb0b6_1,bboxY,
99880973,d99eb0b6_1,bboxWidth,
99880973,d99eb0b6_1,bboxHeight,
99880973,d99eb0b6_1,classificationMethod,human
99880973,d99eb0b6_1,classifiedBy,Peter Desmet
99880973,ec39bbdf_1,observationType,human
99880973,ec39bbdf_1,individualPositionRadius,
99880973,ec39bbdf_1,individualPositionAngle,
99880973,ec39bbdf_1,individualSpeed,
99880973,ec39bbdf_1,bboxX,
99880973,ec39bbdf_1,bboxY,
99880973,ec39bbdf_1,bboxWidth,
99880973,ec39bbdf_1,bboxHeight,
99880973,ec39bbdf_1,classificationMethod,human
99880973,ec39bbdf_1,classifiedBy,Peter Desmet
99880973,f99b3751_1,observationType,human
99880973,f99b3751_1,individualPositionRadius,
99880973,f99b3751_1,individualPositionAngle,
99880973,f99b3751_1,individualSpeed,
99880973,f99b3751_1,bboxX,
99880973,f99b3751_1,bboxY,
99880973,f99b3751_1,bboxWidth,
99880973,f99b3751_1,bboxHeight,
99880973,f99b3751_1,classificationMethod,human
99880973,f99b3751_1,classifiedBy,Peter Desmet
a60816f2,00459931_1,observationType,blank
a60816f2,00459931_1,individualPositionRadius,
a60816f2,00459931_1,individualPositionAngle,
a60816f2,00459931_1,individualSpeed,
a60816f2,00459931_1,bboxX,
a60816f2,00459931_1,bboxY,
a60816f2,00459931_1,bboxWidth,
a60816f2,00459931_1,bboxHeight,
a60816f2,00459931_1,classificationMethod,human
a60816f2,00459931_1,classifiedBy,Peter Desmet
a60816f2,0369fc25_1,observationType,blank
a60816f2,0369fc25_1,individualPositionRadius,
a60816f2,0369fc25_1,individualPositionAngle,
a60816f2,0369fc25_1,individualSpeed,
a60816f2,0369fc25_1,bboxX,
a60816f2,0369fc25_1,bboxY,
a60816f2,0369fc25_1,bboxWidth,
a60816f2,0369fc25_1,bboxHeight,
a60816f2,0369fc25_1,classificationMethod,human
a60816f2,0369fc25_1,classifiedBy,Peter Desmet
a60816f2,19e4aad1_1,observationType,blank
a60816f2,19e4aad1_1,individualPositionRadius,
a60816f2,19e4aad1_1,individualPositionAngle,
a60816f2,19e4aad1_1,individualSpeed,
a60816f2,19e4aad1_1,bboxX,
a60816f2,19e4aad1_1,bboxY,
a60816f2,19e4aad1_1,bboxWidth,
a60816f2,19e4aad1_1,bboxHeight,
a60816f2,19e4aad1_1,classificationMethod,human
a60816f2,19e4aad1_1,classifiedBy,Peter Desmet
a60816f2,5ca80c6b_1,observationType,blank
a60816f2,5ca80c6b_1,individualPositionRadius,
a60816f2,5ca80c6b_1,individualPositionAngle,
a60816f2,5ca80c6b_1,individualSpeed,
a60816f2,5ca80c6b_1,bboxX,
a60816f2,5ca80c6b_1,bboxY,
a60816f2,5ca80c6b_1,bboxWidth,
a60816f2,5ca80c6b_1,bboxHeight,
a60816f2,5ca80c6b_1,classificationMethod,human
a60816f2,5ca80c6b_1,classifiedBy,Peter Desmet
a60816f2,66b353fe_1,observationType,animal
a60816f2,66b353fe_1,individualPositionRadius,
a60816f2,66b353fe_1,individualPositionAngle,
a60816f2,66b353fe_1,individualSpeed,
a60816f2,66b353fe_1,bboxX,
a60816f2,66b353fe_1,bboxY,
a60816f2,66b353fe_1,bboxWidth,
a60816f2,66b353fe_1,bboxHeight,
a60816f2,66b353fe_1,classificationMethod,human
a60816f2,66b353fe_1,classifiedBy,Peter Desmet
a60816f2,70e796b3_1,observationType,animal
a60816f2,70e796b3_1,individualPositionRadius,
a60816f2,70e796b3_1,individualPositionAngle,
a60816f2,70e796b3_1,individualSpeed,
a60816f2,70e796b3_1,bboxX,
a60816f2,70e796b3_1,bboxY,
a60816f2,70e796b3_1,bboxWidth,
a60816f2,70e796b3_1,bboxHeight,
a60816f2,70e796b3_1,classificationMethod,human
a60816f2,70e796b3_1,classifiedBy,Peter Desmet
a60816f2,887f68b4_1,observationType,blank
a60816f2,887f68b4_1,individualPositionRadius,
a60816f2,887f68b4_1,individualPositionAngle,
a60816f2,887f68b4_1,individualSpeed,
a60816f2,887f68b4_1,bboxX,
a60816f2,887f68b4_1,bboxY,
a60816f2,887f68b4_1,bboxWidth,
a60816f2,887f68b4_1,bboxHeight,
a60816f2,887f68b4_1,classificationMethod,human
a60816f2,887f68b4_1,classifiedBy,Peter Desmet
a60816f2,920395a6_1,observationType,animal
a60816f2,920395a6_1,individualPositionRadius,
a60816f2,920395a6_1,individualPositionAngle,
a60816f2,920395a6_1,individualSpeed,
a60816f2,920395a6_1,bboxX,
a60816f2,920395a6_1,bboxY,
a60816f2,920395a6_1,bboxWidth,
a60816f2,920395a6_1,bboxHeight,
a60816f2,920395a6_1,classificationMethod,human
a60816f2,920395a6_1,classifiedBy,Peter Desmet
a60816f2,98e3c269_1,observationType,blank
a60816f2,98e3c269_1,individualPositionRadius,
a60816f2,98e3c269_1,individualPositionAngle,
a60816f2,98e3c269_1,individualSpeed,
a60816f2,98e3c269_1,bboxX,
a60816f2,98e3c269_1,bboxY,
a60816f2,98e3c269_1,bboxWidth,
a60816f2,98e3c269_1,bboxHeight,
a60816f2,98e3c269_1,classificationMethod,human
a60816f2,98e3c269_1,classifiedBy,Peter Desmet
a60816f2,9e191d10,observationType,animal
a60816f2,9e191d10,individualPositionRadius,
a60816f2,9e191d10,individualPositionAngle,
a60816f2,9e191d10,individualSpeed,
a60816f2,9e191d10,bboxX,
a60816f2,9e191d10,bboxY,
a60816f2,9e191d10,bboxWidth,
a60816f2,9e191d10,bboxHeight,
a60816f2,9e191d10,classificationMethod,human
a60816f2,9e191d10,classifiedBy,Danny Van der beeck
a60816f2,fd0b77ba_1,observationType,blank
a60816f2,fd0b77ba_1,individualPositionRadius,
a60816f2,fd0b77ba_1,individualPositionAngle,
a60816f2,fd0b77ba_1,individualSpeed,
a60816f2,fd0b77ba_1,bboxX,
a60816f2,fd0b77ba_1,bboxY,
a60816f2,fd0b77ba_1,bboxWidth,
a60816f2,fd0b77ba_1,bboxHeight,
a60816f2,fd0b77ba_1,classificationMethod,human
a60816f2,fd0b77ba_1,classifiedBy,Peter Desmet
a80896b5,72a7147a_1,observationType,blank
a80896b5,72a7147a_1,individualPositionRadius,
a80896b5,72a7147a_1,individualPositionAngle,
a80896b5,72a7147a_1,individualSpeed,
a80896b5,72a7147a_1,bboxX,
a80896b5,72a7147a_1,bboxY,
a80896b5,72a7147a_1,bboxWidth,
a80896b5,72a7147a_1,bboxHeight,
a80896b5,72a7147a_1,classificationMethod,human
a80896b5,72a7147a_1,classifiedBy,Peter Desmet
b4b39b00,44ea67af_1,observationType,blank
b4b39b00,44ea67af_1,individualPositionRadius,
