type,rightsHolder,datasetID,datasetName,dataGeneralizations,eventID,parentEventID,eventType,eventDate,habitat,samplingProtocol,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,locationID,locationName
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,bdd7481f,bdd7481f,media,2020-05-31T20:06:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c459b1f0,c459b1f0,media,2020-05-31T20:06:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,dbf41369,dbf41369,media,2020-05-31T20:06:47Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,bdfc4e2d,bdfc4e2d,media,2020-05-31T20:06:47Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7a1ac372,7a1ac372,media,2020-05-31T20:06:48Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6528fd34,6528fd34,media,2020-05-31T20:06:49Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,dafafac8,dafafac8,media,2020-05-31T20:06:51Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,45ddded1,45ddded1,media,2020-05-31T20:06:52Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,998bdc6a,998bdc6a,media,2020-05-31T20:06:52Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3348ffed,3348ffed,media,2020-05-31T20:06:53Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4d6cd9b6,4d6cd9b6,media,2020-05-31T20:06:54Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,de1a05d2,de1a05d2,media,2020-05-31T20:06:54Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d7841986,d7841986,media,2020-05-31T20:06:55Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9447bae7,9447bae7,media,2020-05-31T20:06:55Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,33b63cf8,33b63cf8,media,2020-05-31T20:06:56Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c07290d8,c07290d8,media,2020-05-31T20:06:57Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8e7f37f4,8e7f37f4,media,2020-05-31T20:07:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1f1217b7,1f1217b7,media,2020-05-31T20:07:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1640ad29,1640ad29,media,2020-05-31T20:07:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f633bdc2,f633bdc2,media,2020-05-31T20:07:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,209dc64d,209dc64d,media,2020-05-31T20:07:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,87cb0fcb,87cb0fcb,media,2020-05-31T20:07:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3868adcc,3868adcc,media,2020-05-31T20:07:34Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,690535a6,690535a6,media,2020-05-31T20:07:34Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b6fa4933,b6fa4933,media,2020-05-31T20:07:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f418bc6c,f418bc6c,media,2020-05-31T20:07:36Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6f8b7649,6f8b7649,media,2020-06-05T02:49:20Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b14ddd01,b14ddd01,media,2020-06-05T02:49:21Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d9ece6b1,d9ece6b1,media,2020-06-05T02:49:21Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,82d92d53,82d92d53,media,2020-06-05T02:49:22Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c809222e,c809222e,media,2020-06-05T02:49:23Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d764dd29,d764dd29,media,2020-06-05T02:49:23Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,930275a5,930275a5,media,2020-06-05T02:49:24Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b090ecb5,b090ecb5,media,2020-06-05T02:49:24Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,44122af3,44122af3,media,2020-06-05T02:49:25Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,35c804f5,35c804f5,media,2020-06-05T02:49:26Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e43ed570,e43ed570,media,2020-06-05T02:49:27Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,89bb0355,89bb0355,media,2020-06-05T02:49:27Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6aa925c4,6aa925c4,media,2020-06-05T02:49:28Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,131f5288,131f5288,media,2020-06-05T02:49:29Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a4c9b59d,a4c9b59d,media,2020-06-05T02:49:29Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d3494c50,d3494c50,media,2020-06-05T02:49:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
